Time,Velocity,Distance,Acceleration
10.399999999999999,8.000000000000007,93.6,-5.0
10.499999999999998,7.500000000000009,94.37499999999999,-5.0
10.599999999999998,7.000000000000011,95.09999999999998,-5.0
10.699999999999998,6.500000000000012,95.77499999999998,-5.0
10.799999999999997,6.000000000000014,96.39999999999998,-5.0
10.899999999999997,5.500000000000016,96.97499999999998,-5.0
10.999999999999996,5.000000000000018,97.49999999999999,-5.0
11.099999999999996,4.5000000000000195,97.97499999999998,-5.0
11.199999999999996,4.000000000000021,98.39999999999998,-5.0
11.299999999999995,3.500000000000023,98.77499999999998,-5.0
11.399999999999995,3.000000000000025,99.09999999999998,-5.0
11.499999999999995,2.5000000000000266,99.37499999999999,-5.0
11.599999999999994,2.0000000000000284,99.6,-5.0
11.699999999999994,1.5000000000000302,99.77499999999999,-5.0
11.799999999999994,1.000000000000032,99.89999999999999,-5.0
11.899999999999993,0.5000000000000338,99.975,-5.0
11.999999999999993,0.0,100.0,-5.0
